Variable	varimp	gene
PLAGL1	0.0350691670237279	SFTPB
ZBTB2	0.0291998054942004	SFTPB
ESR1	0.140403507430231	SFTPB
T	0.0204371022429302	SFTPB
TBP	0.0289144787564969	SFTPB
UNCX	0.0308003194047132	SFTPB
MAFK	0.0283338538971269	SFTPB
FOXK1	0.0288462272617477	SFTPB
RBAK	0.0290656556988239	SFTPB
ZNF853	0.0246812499666894	SFTPB
ZNF316	0.032696337672406	SFTPB
ZNF12	0.0292213555638167	SFTPB
ETV1	0.0417625692097516	SFTPB
MEOX2	0.0152373682497107	SFTPB
AHR	0.0397626230039671	SFTPB
TWIST1	0.011538237518346	SFTPB
SP8	0.0283721329218391	SFTPB
SP4	0.0275089053946546	SFTPB
NFE2L3	0.0350653573275005	SFTPB
HOXA1	0.0187965682735207	SFTPB
HOXA2	0.0367402713069079	SFTPB
HOXA3	0.036853988055409	SFTPB
HOXA4	0.0460056888177786	SFTPB
HOXA5	0.0291859961681465	SFTPB
HOXA6	0.0342394379129694	SFTPB
HOXA7	0.0326827034319123	SFTPB
HOXA9	0.0228897983709916	SFTPB
HOXA10	0.0272797862492065	SFTPB
HOXA11	0.0248060474271422	SFTPB
HOXA13	0.0516635243979071	SFTPB
JAZF1	0.0320751999258029	SFTPB
CREB5	0.05056022904015	SFTPB
NEUROD6	0.0312557844280288	SFTPB
TBX20	0.028377475105283	SFTPB
POU6F2	0.0318481832196171	SFTPB
GLI3	0.0320074147842122	SFTPB
AEBP1	0.0298260378305668	SFTPB
PURB	0.0244262260487484	SFTPB
IKZF1	0.0290056809675663	SFTPB
ZNF713	0.0676921217211058	SFTPB
ZNF716	0.0259167981068602	SFTPB
ZNF727	0.0324999334479046	SFTPB
ZNF736	0.0334368274229871	SFTPB
ZNF680	0.0242370985209401	SFTPB
ZNF107	0.0242278517146564	SFTPB
ZNF138	0.0293780194736136	SFTPB
ZNF273	0.0327385533628649	SFTPB
ZNF117	0.027502347407767	SFTPB
ZNF92	0.0274255300635224	SFTPB
MLXIPL	0.201773908208427	SFTPB
GTF2IRD1	0.0316334116474618	SFTPB
GTF2I	0.0313442303631911	SFTPB
GTF2IRD2	0.0376144160158292	SFTPB
GTF2IRD2B	0.0323673882881428	SFTPB
DMTF1	0.0329599510359603	SFTPB
ZNF804B	0.0300264338661219	SFTPB
MTERF1	0.027610365793576	SFTPB
DLX6	0.0272626682761955	SFTPB
DLX5	0.00924780302079333	SFTPB
BHLHA15	0.475490969902749	SFTPB
ZNF789	0.0318356449164828	SFTPB
ZNF394	0.0323845703559096	SFTPB
ZKSCAN5	0.0291859961681465	SFTPB
ZNF655	0.0291859961681465	SFTPB
ZSCAN25	0.0289798728128382	SFTPB
ZKSCAN1	0.0438851225520262	SFTPB
ZSCAN21	0.0296130308238155	SFTPB
ZNF3	0.0311651839697101	SFTPB
CUX1	0.0654719218212229	SFTPB
NFE4	0.0378380679015632	SFTPB
HBP1	0.0282356637150122	SFTPB
THAP5	0.0293182766441755	SFTPB
ZNF277	0.0629212527207853	SFTPB
FOXP2	0.020712730221804	SFTPB
TFEC	0.0270857076431616	SFTPB
FEZF1	0.0373720893045975	SFTPB
ZNF800	0.0293213845046723	SFTPB
IRF5	0.154418938886221	SFTPB
NRF1	0.0291859961681465	SFTPB
KLF14	0.0281303900517726	SFTPB
CHCHD3	0.028480496735504	SFTPB
CREB3L2	0.0246767842691141	SFTPB
ZNF786	0.0300582484222128	SFTPB
ZNF425	0.0299249057638197	SFTPB
ZNF398	0.0280575775255476	SFTPB
ZNF282	0.0291859961681465	SFTPB
ZNF212	0.0295737551679531	SFTPB
ZNF783	0.0290828660533664	SFTPB
ZNF777	0.027785194641535	SFTPB
ZNF746	0.0624054216995454	SFTPB
ZNF467	0.0241951674441024	SFTPB
REPIN1	0.04294081162671	SFTPB
ZNF775	0.0291859961681465	SFTPB
GBX1	0.0243308135844106	SFTPB
EN2	0.0270535522810576	SFTPB
MNX1	0.0221856474115966	SFTPB
ZNF596	0.0283232717678989	SFTPB
SOX7	0.0395856129370626	SFTPB
GATA4	0.0353013410965998	SFTPB
EGR3	0.0348959689197909	SFTPB
NKX3_1	0.0358315052285678	SFTPB
EBF2	0.0326310255859899	SFTPB
ZNF395	0.0295506451258334	SFTPB
HMBOX1	0.0289085545361998	SFTPB
PURG	0.0284670792628494	SFTPB
ZNF703	0.0457730043335304	SFTPB
BRF2	0.0695495464505971	SFTPB
ZMAT4	0.00659505514771612	SFTPB
NKX6_3	0.0307815803662235	SFTPB
THAP1	0.0297428432560114	SFTPB
CEBPD	0.0285762349565399	SFTPB
SNAI2	0.0762353452646582	SFTPB
ST18	0.0484661458949303	SFTPB
SOX17	0.0279198085024084	SFTPB
PLAG1	0.0273586366115013	SFTPB
BHLHE22	0.0310781126007431	SFTPB
MYBL1	0.0953407436527659	SFTPB
TCF24	0.0458002175616781	SFTPB
NCOA2	0.0285647664922597	SFTPB
MSC	0.0283131121936109	SFTPB
TERF1	0.0291859961681465	SFTPB
HNF4G	0.03589002619813	SFTPB
ZFHX4	0.0152100688691875	SFTPB
HEY1	0.0289985800192018	SFTPB
ZBTB10	0.335081451635195	SFTPB
ZNF704	0.135358392910561	SFTPB
E2F5	0.0327276462440784	SFTPB
MTERF3	0.0313288721636958	SFTPB
OSR2	0.0308846993506041	SFTPB
ZNF706	0.0415638535620642	SFTPB
GRHL2	0.14893224480848	SFTPB
KLF10	0.0388808000808024	SFTPB
ZFPM2	0.0574228149307597	SFTPB
TRPS1	0.0327085739840122	SFTPB
ZHX2	0.0353228549109135	SFTPB
ZHX1	0.0291859961681465	SFTPB
ZNF572	0.0295205583228008	SFTPB
POU5F1B	0.0256117236472131	SFTPB
MYC	0.00347665350884444	SFTPB
ZFAT	0.0310862314975095	SFTPB
JRK	0.0325879795693294	SFTPB
ZFP41	0.0291859961681465	SFTPB
GLI4	0.0289583166094473	SFTPB
ZNF696	0.0322610348067092	SFTPB
MAFA	0.028928007993028	SFTPB
TIGD5	0.0502594132209397	SFTPB
ZNF623	0.0291859961681465	SFTPB
ZNF707	0.0299714756023813	SFTPB
SCX	0.0228707509151661	SFTPB
HSF1	0.0292203670789008	SFTPB
SCRT1	0.0390816875266308	SFTPB
FOXH1	0.0463841513226039	SFTPB
ZNF251	0.0570538204188476	SFTPB
ZNF34	0.029598536717816	SFTPB
ZNF517	0.0291859961681465	SFTPB
ZNF7	0.029159629349281	SFTPB
ZNF250	0.0387281643418104	SFTPB
ZNF16	0.0291859961681465	SFTPB
FOXD4	0.00729521636079491	SFTPB
DMRT1	0.0276262852457413	SFTPB
DMRT3	0.0286649584082648	SFTPB
DMRT2	0.0467997246584282	SFTPB
RFX3	0.029342106437689	SFTPB
GLIS3	0.0408336368181788	SFTPB
NFIB	0.0775791011840093	SFTPB
BNC2	0.0217159387900303	SFTPB
DMRTA1	0.0732798937098589	SFTPB
TOPORS	0.0277825669433027	SFTPB
NFX1	0.0380737926724933	SFTPB
ARID3C	0.0340034115505193	SFTPB
CREB3	0.0317597311569389	SFTPB
PAX5	0.0267288829358788	SFTPB
ZBTB5	0.0291859961681465	SFTPB
FOXD4L6	0.0413071718555781	SFTPB
FOXD4L5	0.0459926377703218	SFTPB
FOXD4L4	0.0388487598903772	SFTPB
ZNF658	0.0291859961681465	SFTPB
FOXD4L3	0.0476731213532524	SFTPB
KLF9	0.0306989117602762	SFTPB
RORB	0.0866362996859429	SFTPB
NFIL3	0.0311692697086785	SFTPB
ZNF484	0.0286464903103693	SFTPB
BARX1	0.0345589223290994	SFTPB
ZNF169	0.0382509700685376	SFTPB
ZNF367	0.0172551941972802	SFTPB
ZNF510	0.0296904670334388	SFTPB
ZNF782	0.0245227577313705	SFTPB
XPA	0.0299529431507313	SFTPB
FOXE1	0.0317798893790947	SFTPB
NR4A3	0.0326930359764053	SFTPB
MSANTD3	0.0322734015632392	SFTPB
ZNF189	0.0276936831891369	SFTPB
TAL2	0.0303854221910261	SFTPB
ZNF462	0.0298898634403421	SFTPB
KLF4	0.0292049526976633	SFTPB
ZNF483	0.0315548405029196	SFTPB
ZNF883	0.0237855670052019	SFTPB
ZFP37	0.0205084796863456	SFTPB
ZNF618	0.033217483086882	SFTPB
AKNA	0.0249882212253851	SFTPB
PHF19	0.0321879713206552	SFTPB
LHX6	0.0289436944839955	SFTPB
ZBTB6	0.0322940943036696	SFTPB
ZBTB26	0.0278673155657851	SFTPB
LHX2	0.0277946739917359	SFTPB
NR5A1	0.024095049861293	SFTPB
NR6A1	0.0309139126644074	SFTPB
PBX3	0.0366837723539953	SFTPB
LMX1B	0.0274926125652085	SFTPB
ZBTB43	0.0337478464010566	SFTPB
ZBTB34	0.0288056757142724	SFTPB
ZNF79	0.0289087448574	SFTPB
NAIF1	0.0291859961681465	SFTPB
PRRX2	0.0402447690074825	SFTPB
PRDM12	0.043740473982489	SFTPB
TTF1	0.0291859961681465	SFTPB
BARHL1	0.0331784092143622	SFTPB
GFI1B	0.0200504553000278	SFTPB
REXO4	0.0291557856443459	SFTPB
RXRA	0.0254253896773118	SFTPB
SOHLH1	0.0370608410896065	SFTPB
NACC2	0.0291859961681465	SFTPB
LHX3	0.0176456450146735	SFTPB
SNAPC4	0.0324796070143691	SFTPB
KLF6	0.021958059445238	SFTPB
KIN	0.0267734025660776	SFTPB
GATA3	0.0329346281481445	SFTPB
PTF1A	0.0290604209107291	SFTPB
MKX	0.0560508851791698	SFTPB
ZNF438	0.0292441586406467	SFTPB
ZEB1	0.0471359240987191	SFTPB
CREM	0.0372884891387769	SFTPB
ZNF248	0.0411701347103416	SFTPB
ZNF25	0.0279761271208207	SFTPB
ZNF33A	0.0301311102665779	SFTPB
ZNF37A	0.0291859961681465	SFTPB
ZNF33B	0.0460943550492699	SFTPB
ZNF487	0.0378351046837762	SFTPB
ZNF239	0.0324700865148873	SFTPB
ZNF485	0.0227142586573844	SFTPB
ZNF32	0.0288650701242362	SFTPB
ZNF22	0.0282444576078242	SFTPB
ZNF488	0.0140942209992013	SFTPB
DRGX	0.0308770909200371	SFTPB
ARID5B	0.0248227970479881	SFTPB
ZNF365	0.0333731503402466	SFTPB
EGR2	0.0415847572216336	SFTPB
ATOH7	0.0301085540413339	SFTPB
TET1	0.149167483479048	SFTPB
NEUROG3	0.0334181846412549	SFTPB
ZNF503	0.0315876010937095	SFTPB
HHEX	0.0274313112584475	SFTPB
ZNF518A	0.0291859961681465	SFTPB
LCOR	0.0249095550118581	SFTPB
NKX2_3	0.0311356166525559	SFTPB
PAX2	0.0694918603267383	SFTPB
TLX1	0.0318839736541787	SFTPB
LBX1	0.0298085316879501	SFTPB
PITX3	0.0312570146026408	SFTPB
NFKB2	0.0177395680810507	SFTPB
PCGF6	0.038478996418763	SFTPB
MXI1	0.0256782710650317	SFTPB
TCF7L2	0.0228881959537929	SFTPB
VAX1	0.0281696502075131	SFTPB
EMX2	0.0281013581524874	SFTPB
IKZF5	0.0291859961681465	SFTPB
HMX3	0.0298627682754281	SFTPB
NKX1_2	0.0322533821482551	SFTPB
FOXI2	0.0125439420020048	SFTPB
EBF3	0.0332570057667931	SFTPB
NKX6_2	0.0323993637786524	SFTPB
VENTX	0.0385722970517241	SFTPB
ZNF511	0.0291491305210652	SFTPB
IRF7	0.0377160239522197	SFTPB
DEAF1	0.0289231663539604	SFTPB
ASCL2	0.0276262073893215	SFTPB
ZNF195	0.0291859961681465	SFTPB
ZNF215	0.0299867966298114	SFTPB
ZNF214	0.0321898248154451	SFTPB
ASCL3	0.0419116691249061	SFTPB
ZNF143	0.0322954256851231	SFTPB
ZBED5	0.0296401473546113	SFTPB
TEAD1	0.0303342953984951	SFTPB
ARNTL	0.0304119879689011	SFTPB
SOX6	0.0282874725128157	SFTPB
MYOD1	0.030812711208575	SFTPB
E2F8	0.0445752774283019	SFTPB
PRMT3	0.0290556002211617	SFTPB
PAX6	0.0305710477151839	SFTPB
WT1	0.0300142766067316	SFTPB
ELF5	0.579540862237565	SFTPB
EHF	0.518011679048905	SFTPB
RAG1	0.0302149725731863	SFTPB
ALX4	0.0390789344907521	SFTPB
PHF21A	0.0288469213249242	SFTPB
CREB3L1	0.702026283140333	SFTPB
ZNF408	0.0327305934558209	SFTPB
NR1H3	0.0301485180147545	SFTPB
SPI1	0.0906820064373176	SFTPB
ZFP91	0.029018204595798	SFTPB
MYRF	0.0453076356188392	SFTPB
ZBTB3	0.0291859961681465	SFTPB
C11orf95	0.0275391888702849	SFTPB
ESRRA	0.196676625508646	SFTPB
BATF2	0.0440312327550119	SFTPB
TIGD3	0.0284400661670796	SFTPB
RELA	0.0291859961681465	SFTPB
OVOL1	0.044835864477778	SFTPB
FOSL1	0.034633603665671	SFTPB
DRAP1	0.0369774747067945	SFTPB
NPAS4	0.0443087767629123	SFTPB
KDM2A	0.0286501767640867	SFTPB
TBX10	0.0141331278134241	SFTPB
ZNF705E	0.0318550767485626	SFTPB
PHOX2A	0.0362541683486833	SFTPB
THAP12	0.0291859961681465	SFTPB
CREBZF	0.0266041603537835	SFTPB
JRKL	0.0249604182229109	SFTPB
PGR	0.205013019047744	SFTPB
MSANTD4	0.0292960731294233	SFTPB
POU2AF1	0.0331045573944309	SFTPB
ZBTB16	0.0649717680540316	SFTPB
KMT2A	0.0323433701085119	SFTPB
FOXR1	0.0315797251658753	SFTPB
HINFP	0.0300036655978632	SFTPB
POU2F3	1.53736776438907	SFTPB
ZNF202	0.029207790458243	SFTPB
PKNOX2	0.0805754713612298	SFTPB
ETS1	0.029630117980597	SFTPB
FLI1	0.0194311284949828	SFTPB
BARX2	0.0288668951682518	SFTPB
PRDM10	0.0482133609852612	SFTPB
ZBTB44	0.0314517854148949	SFTPB
THYN1	0.0276768391307231	SFTPB
FOXM1	0.0320339223978328	SFTPB
TEAD4	0.0312360982958166	SFTPB
ZNF384	0.0289373820251086	SFTPB
NANOG	0.043091181494432	SFTPB
FOXJ2	0.0284603838555719	SFTPB
ZNF705A	0.029594149103681	SFTPB
YBX3	0.056738149237568	SFTPB
ETV6	0.024672458621231	SFTPB
CREBL2	0.0317333913717443	SFTPB
AEBP2	0.0720892832808549	SFTPB
SOX5	0.0603718994335901	SFTPB
BHLHE41	0.0426364014878925	SFTPB
ARNTL2	0.0400575199489119	SFTPB
DBX2	0	SFTPB
ARID2	0.0293756642138333	SFTPB
VDR	0.361434634138962	SFTPB
ZNF641	0.0293141317057815	SFTPB
ATF1	0.0329280832174737	SFTPB
CSRNP2	0.0291859961681465	SFTPB
TFCP2	0.0291859961681465	SFTPB
POU6F1	0.0396571598734597	SFTPB
NR4A1	0.0442768760959504	SFTPB
ZNF740	0.0291813721905892	SFTPB
RARG	0.0304210455144125	SFTPB
SP7	0.0363208656450453	SFTPB
SP1	0.0315136433988944	SFTPB
ATF7	0.0291859961681465	SFTPB
HOXC13	0.0263377046590471	SFTPB
HOXC12	0.0265835224222178	SFTPB
HOXC11	0.0271518451555947	SFTPB
HOXC10	0.0310298703903192	SFTPB
HOXC6	0.0284349970289907	SFTPB
HOXC9	0.0274682460220607	SFTPB
HOXC8	0.0290863196449625	SFTPB
HOXC5	0.0247311806185391	SFTPB
HOXC4	0.0288241708699231	SFTPB
NFE2	0.0342324381411865	SFTPB
ZNF385A	0.0281085728595932	SFTPB
NEUROD4	0.0306225964701333	SFTPB
IKZF4	0.0293421423677773	SFTPB
PA2G4	0.0442882193772798	SFTPB
STAT2	0.0294244057637662	SFTPB
BAZ2A	0.0295113994081515	SFTPB
ZBTB39	0.0525103674388606	SFTPB
STAT6	0.0402904941150436	SFTPB
GLI1	0.045865229085975	SFTPB
DDIT3	0.0337296004829197	SFTPB
MBD6	0.0283071142976705	SFTPB
HMGA2	0.0284676896844009	SFTPB
MYRFL	0.038037921448298	SFTPB
THAP2	0.0253642078429903	SFTPB
E2F7	0.0320483332455313	SFTPB
MYF6	0.0354212055478455	SFTPB
ALX1	0.0326981663136167	SFTPB
EEA1	0.0303369403907528	SFTPB
NR2C1	0.029405641536326	SFTPB
ELK3	0.0327526655733866	SFTPB
NR1H4	0.0965966730827147	SFTPB
SPIC	0.0308353542122619	SFTPB
ASCL1	0.028198106742519	SFTPB
NFYB	0.0295509248815978	SFTPB
RFX4	0.0298051014205227	SFTPB
MTERF2	0.0326021525402419	SFTPB
PRDM4	0.0289656250661084	SFTPB
ASCL4	0.0303717997312839	SFTPB
FOXN4	0.0499436163736409	SFTPB
CUX2	0.0425223844644748	SFTPB
TRAFD1	0.0321600322004695	SFTPB
LHX5	0.0263990060362711	SFTPB
TBX5	0.0516717738349839	SFTPB
TBX3	0.0279428357927451	SFTPB
HNF1A	0.0517987921786162	SFTPB
KDM2B	0.0249172155667225	SFTPB
MLXIP	0.0285632063507725	SFTPB
ZNF664	0.0291321579782226	SFTPB
ZNF605	0.0291859961681465	SFTPB
ZNF26	0.0298464438089364	SFTPB
ZNF84	0.0291859961681465	SFTPB
ZNF140	0.029401339980679	SFTPB
ZNF891	0.0447879113859033	SFTPB
ZNF10	0.0323202852068186	SFTPB
ZNF268	0.0291859961681465	SFTPB
ANHX	0.0291568379249328	SFTPB
GTF3A	0.0153717569838886	SFTPB
CDX2	0.0283132213119278	SFTPB
SOHLH2	0.0196003274901781	SFTPB
SMAD9	0.0147466048252276	SFTPB
FOXO1	0.0330159864084299	SFTPB
ELF1	0.0284019324122132	SFTPB
TSC22D1	0.0315170154153366	SFTPB
SETDB2	0.0296787644746108	SFTPB
DACH1	0.048593440277085	SFTPB
KLF5	0.066795479019515	SFTPB
KLF12	0.0622481866842978	SFTPB
POU4F1	0.0362206475207853	SFTPB
SOX21	0.048894102492868	SFTPB
DZIP1	0.0755404690206259	SFTPB
MBNL2	0.0473446163241635	SFTPB
ZIC5	0.0301833321586897	SFTPB
ZIC2	0.026708264603074	SFTPB
SOX1	0.0306964793428087	SFTPB
TFDP1	0.0289094404849029	SFTPB
CHAMP1	0.0551103069975271	SFTPB
ZNF219	0.0280176754727606	SFTPB
SALL2	0.0287297821596707	SFTPB
CEBPE	0.0409458709039226	SFTPB
HOMEZ	0.0458862356272426	SFTPB
ZFHX2	0.0324378009528234	SFTPB
NRL	0.0305299252318898	SFTPB
IRF9	0.0292784418072612	SFTPB
NFATC4	0.0328859752926008	SFTPB
FOXG1	0.0264546721777507	SFTPB
NPAS3	0.0334069352477046	SFTPB
INSM2	0.0446862378526578	SFTPB
NKX2_1	10.6998589260883	SFTPB
NKX2_8	0.028323917725419	SFTPB
PAX9	0.0283735929347676	SFTPB
FOXA1	0.228409536857266	SFTPB
TBPL2	0.0160556252031616	SFTPB
OTX2	0.0215137916756314	SFTPB
SIX6	0.0340507399837701	SFTPB
SIX1	0.0270165947092296	SFTPB
SIX4	0.0293697315494587	SFTPB
HIF1A	0.0352031316339111	SFTPB
ESR2	0.0306863117195385	SFTPB
ZBTB25	0.0306178911140834	SFTPB
ZBTB1	0.029151011502851	SFTPB
MAX	0.0291859961681465	SFTPB
DPF3	0.0352750306260703	SFTPB
ZNF410	0.0291859961681465	SFTPB
VSX2	0.0305463454260598	SFTPB
PROX2	0.0522928445373782	SFTPB
FOS	0.027401020012696	SFTPB
JDP2	0.0368428969380033	SFTPB
BATF	0.124047536888906	SFTPB
ESRRB	0.0696401684814665	SFTPB
FOXN3	0.0274099326936553	SFTPB
GSC	0.0284912073959336	SFTPB
BCL11B	0.0309225656745817	SFTPB
YY1	0.0291859961681465	SFTPB
ZBTB42	8.70992319081065	SFTPB
KLF13	0.0571553226349249	SFTPB
ZNF770	0.0255251378833584	SFTPB
NANOGP8	0.0238261847020547	SFTPB
MEIS2	0.0270234227216526	SFTPB
MGA	0.0291859961681465	SFTPB
ZSCAN29	0.029691972896026	SFTPB
ONECUT1	0.0299874413969398	SFTPB
RFX7	0.0238521279749411	SFTPB
ZNF280D	0.0269434836147504	SFTPB
TCF12	0.0293323508771398	SFTPB
FOXB1	0.00729200413296699	SFTPB
RORA	0.0481129465873888	SFTPB
ZNF609	0.0371283932512232	SFTPB
SNAPC5	0.0294444483020981	SFTPB
SMAD3	0.026739656835483	SFTPB
SKOR1	0.0117411151358956	SFTPB
THAP10	0.0239802431840597	SFTPB
NR2E3	0.0144076925495866	SFTPB
ARID3B	0.0293182398432401	SFTPB
ISL2	0.052120656406136	SFTPB
HMG20A	0.0308474055799067	SFTPB
ARNT2	0.0334860573461662	SFTPB
CPEB1	0.0309981320210919	SFTPB
BNC1	0.0286812675117914	SFTPB
ZSCAN2	0.0307035483282735	SFTPB
ZNF592	0.0291859961681465	SFTPB
MESP1	0.108101584894124	SFTPB
MESP2	0.0367056523227206	SFTPB
ZNF710	0.0385289353091334	SFTPB
ZNF774	0.0300980305561405	SFTPB
NR2F2	0.0329048606802428	SFTPB
MEF2A	0.0327756405880203	SFTPB
SOX8	0.0844184392970322	SFTPB
ZNF598	0.0305529444897316	SFTPB
E4F1	0.0295591544950338	SFTPB
FLYWCH1	0.0252428992999262	SFTPB
ZSCAN10	0.0243997736655255	SFTPB
ZNF205	0.0282514020013532	SFTPB
ZNF213	0.0286192258901764	SFTPB
ZNF200	0.0311612146184041	SFTPB
ZNF263	0.0293889109092764	SFTPB
TIGD7	0.0396711027324476	SFTPB
ZNF75A	0.0291859961681465	SFTPB
ZSCAN32	0.0273479845003501	SFTPB
ZNF174	0.0291859961681465	SFTPB
ZNF597	0.0251365793867778	SFTPB
TFAP4	0.0304033843470885	SFTPB
GLIS2	0.0284677181140645	SFTPB
ZNF500	0.0292303201548282	SFTPB
GLYR1	0.0291859961681465	SFTPB
ZKSCAN2	0.0291859961681465	SFTPB
MAZ	0.024027287825863	SFTPB
TBX6	0.0384484463489171	SFTPB
ZNF48	0.0264912557717945	SFTPB
ZNF771	0.0288277149294306	SFTPB
ZNF768	0.0276690680743412	SFTPB
ZNF747	0.0280978265227203	SFTPB
ZNF764	0.0336651872595865	SFTPB
ZNF688	0.0295977257607308	SFTPB
ZNF785	0.0291859961681465	SFTPB
ZNF689	0.0291859961681465	SFTPB
SRCAP	0.0316219511796335	SFTPB
ZNF629	0.0276396294362657	SFTPB
FBXL19	0.0263145061996387	SFTPB
ZNF668	0.0277055653160071	SFTPB
ZNF646	0.0425609298264699	SFTPB
ZNF843	0.0334763867780599	SFTPB
ZNF267	0.0263380556297193	SFTPB
ZNF423	0.0968824591653867	SFTPB
SALL1	0.0269206091477233	SFTPB
IRX3	0.0329003608580749	SFTPB
IRX5	0.0415613179459292	SFTPB
IRX6	2.39911167325621	SFTPB
ZNF319	0.0960880747305925	SFTPB
TERB1	0.0362630895649216	SFTPB
HSF4	0.0219050704065571	SFTPB
E2F4	0.0415128235944015	SFTPB
CTCF	0.029745361187815	SFTPB
CENPT	0.0247466723300842	SFTPB
THAP11	0.0291859961681465	SFTPB
NFATC3	0.0254106718275334	SFTPB
ZFP90	0.0283962276821899	SFTPB
TERF2	0.0291859961681465	SFTPB
NFAT5	0.0126654633516107	SFTPB
ZNF23	0.0305481112879646	SFTPB
ZNF19	0.0369880284704606	SFTPB
ZNF821	0.0429506537476149	SFTPB
ZFHX3	0.0315760550970956	SFTPB
ZFP1	0.0293685210405881	SFTPB
MAF	0.0341283307076544	SFTPB
ATMIN	0.0290254939112168	SFTPB
IRF8	0.0361671893356797	SFTPB
FOXF1	0.070721912687871	SFTPB
FOXC2	0.0292866839292465	SFTPB
FOXL1	0.0289832622515743	SFTPB
ZNF469	0.0277445157969458	SFTPB
ZFPM1	0.0302905699692968	SFTPB
SNAI3	0.0341779724324222	SFTPB
ZNF778	0.0475130188743812	SFTPB
ZNF276	0.0272450108505006	SFTPB
CENPBD1	0.0307838384124375	SFTPB
BHLHA9	0.0370851871338308	SFTPB
HIC1	0.0312565532104965	SFTPB
SGSM2	0.0297074028048134	SFTPB
MNT	0.0291745503769728	SFTPB
CAMTA2	0.0351825066944854	SFTPB
ZFP3	0.0293340681849485	SFTPB
ZNF232	0.0289859545186265	SFTPB
ZNF594	0.0292248317126676	SFTPB
BCL6B	0.018498110103244	SFTPB
YBX2	0.0412690104441222	SFTPB
ZBTB4	0.0295423966407932	SFTPB
SOX15	0.0221924079402721	SFTPB
TP53	0.0329436932819334	SFTPB
HES7	0.0299412672503224	SFTPB
ZNF18	0.0300371177486556	SFTPB
ZNF286A	0.0218685864946959	SFTPB
ZNF287	0.0266848883108581	SFTPB
ZNF624	0.0292503772353256	SFTPB
SREBF1	0.0291492430773749	SFTPB
ZNF286B	0.0297316408348905	SFTPB
SEBOX	0.0290729128371116	SFTPB
FOXN1	0.0216732119505435	SFTPB
ZNF207	0.0258430880329646	SFTPB
ZNF830	0.0291859961681465	SFTPB
LHX1	0.033554926431759	SFTPB
HNF1B	0.162565655844373	SFTPB
PCGF2	0.0285195449579854	SFTPB
NEUROD2	0.0167141682183617	SFTPB
IKZF3	0.0245898570899892	SFTPB
THRA	0.0303241353128876	SFTPB
NR1D1	0.0257914534467441	SFTPB
RARA	0.0317421261132648	SFTPB
ZNF385C	0.0391084543689835	SFTPB
STAT5B	0.0301486595783256	SFTPB
STAT5A	0.0150032602611844	SFTPB
STAT3	0.083188735174907	SFTPB
MLX	0.117760898894743	SFTPB
ETV4	0.0291770808598749	SFTPB
MEOX1	0.0570443282736596	SFTPB
TBX21	0.0675152762751328	SFTPB
SP6	0.0272762220702976	SFTPB
SP2	0.0291859961681465	SFTPB
NFE2L1	0.0630614189911929	SFTPB
HOXB1	0.0298365237270704	SFTPB
HOXB2	0.0307992152148797	SFTPB
HOXB3	0.0418195934957994	SFTPB
HOXB4	0.0317555331054764	SFTPB
HOXB5	0.027266370211275	SFTPB
HOXB6	0.0375788855537726	SFTPB
HOXB7	0.0300707650409302	SFTPB
HOXB8	0.0352434486578261	SFTPB
HOXB9	0.0356274528540762	SFTPB
HOXB13	0.0295277827998331	SFTPB
ZNF652	0.03009985469592	SFTPB
KAT7	0.0291439822824094	SFTPB
DLX4	0.0304101387401565	SFTPB
DLX3	0.0395577206582301	SFTPB
NME2	0.073415596199291	SFTPB
HLF	0.0377117721744743	SFTPB
VEZF1	0.0313473906452332	SFTPB
HSF5	0.0332410879353487	SFTPB
TBX2	0.0473847994668286	SFTPB
TBX4	0.0383605676375926	SFTPB
BPTF	0.0303689951112716	SFTPB
SOX9	0.0493442674735548	SFTPB
FOXJ1	0.0416572957176803	SFTPB
CBX2	0.0296689651809219	SFTPB
MAFG	0.0365468490628829	SFTPB
CENPX	0.0302758252689128	SFTPB
FOXK2	0.0284134090033569	SFTPB
ZNF750	0.109724359117307	SFTPB
TGIF1	0.0287029057906131	SFTPB
ZBTB14	0.0291281171344056	SFTPB
L3MBTL4	0.0235778590472864	SFTPB
ZNF519	0.0380635098951107	SFTPB
GATA6	0.02721470973921	SFTPB
ZNF521	0.0343296430413174	SFTPB
ZNF397	0.0290575177126535	SFTPB
ZSCAN30	0.0291859961681465	SFTPB
ZNF24	0.0291801260772225	SFTPB
ZNF396	0.0312488190031291	SFTPB
SETBP1	0.023193357847369	SFTPB
ZBTB7C	0.0270900186018652	SFTPB
MBD1	0.0290616973751299	SFTPB
CXXC1	0.0291859961681465	SFTPB
SMAD4	0.0208314261813709	SFTPB
MBD2	0.034785155942857	SFTPB
TCF4	0.031130578151192	SFTPB
ONECUT2	0.0322410962965472	SFTPB
ZNF532	0.0292096251233544	SFTPB
RAX	0.0470857594783911	SFTPB
ZNF407	0.0369241213734057	SFTPB
TSHZ1	0.0285712967771422	SFTPB
ZNF516	0.0305373866290956	SFTPB
ZNF236	0.0305105111683036	SFTPB
SALL3	0.000582161367641809	SFTPB
NFATC1	0.0504257850150554	SFTPB
ADNP2	0.0212552563555402	SFTPB
ARID3A	0.0330559922167712	SFTPB
MBD3	0.0270426820828561	SFTPB
TCF3	0.0298259671741516	SFTPB
