minsplit,maxdepth,CP,nsplit,rel error,xerror,xstd
28,25,0.0335941124805318,4,0.20426950427378,0.325309424067581,0.0422173303832246
22,31,0.01,7,0.141421302107851,0.325377576674392,0.0398760626180536
31,21,0.0121359981750721,6,0.153557300282924,0.325419854396177,0.0378249641031827
40,36,0.0171180915103246,4,0.20426950427378,0.325421014088073,0.0409630720684969
32,39,0.0171180915103246,5,0.170675391793248,0.325487313127668,0.0445011757373703
36,27,0.0121359981750721,5,0.187151412763455,0.325525287940669,0.0436158924445002
21,38,0.01,7,0.141421302107851,0.325671178427425,0.0417217640545036
36,40,0.0171180915103246,4,0.20426950427378,0.325827577760553,0.0394171349627144
38,36,0.01,6,0.175015414588383,0.326143920247187,0.0418856799260371
27,35,0.01,7,0.141421302107851,0.326158568792704,0.0420179357422303
34,38,0.0121359981750721,5,0.187151412763455,0.326216413551217,0.0487032766595403
22,22,0.0171180915103246,5,0.170675391793248,0.326345141654683,0.0395458520366849
25,29,0.01,7,0.141421302107851,0.326522006305254,0.044802460754009
21,31,0.0121359981750721,6,0.153557300282924,0.326734169709228,0.0430819300105027
25,23,0.01,7,0.141421302107851,0.326825867074133,0.0496797642774242
30,35,0.0335941124805318,4,0.20426950427378,0.326859911445647,0.0419711086696536
34,29,0.01,6,0.175015414588383,0.327062103987915,0.0426718498647021
34,34,0.0121359981750721,5,0.187151412763455,0.32713330659281,0.0455877294981889
26,23,0.0121359981750721,6,0.153557300282924,0.327199561231437,0.0431481354747673
40,24,0.01,6,0.175015414588383,0.327257052166681,0.0373178647127268
31,35,0.0121359981750721,6,0.153557300282924,0.327420433109892,0.0450719351180068
21,29,0.01,7,0.141421302107851,0.327611419939246,0.04433155157586
40,28,0.0121359981750721,5,0.187151412763455,0.327790147540096,0.0400045581946629
21,34,0.01,7,0.141421302107851,0.327822284082074,0.0434863007923986
26,27,0.0121359981750721,6,0.153557300282924,0.327929321041878,0.0417705633380369
21,26,0.0121359981750721,6,0.153557300282924,0.327987525692379,0.0391134570321193
24,28,0.01,7,0.141421302107851,0.32805093028711,0.0449331345504488
29,20,0.0121359981750721,6,0.153557300282924,0.328164392423657,0.0435942504308821
22,36,0.01,7,0.141421302107851,0.328182911221768,0.0433749339370347
31,33,0.0171180915103246,5,0.170675391793248,0.328390070117896,0.0400750520318519
38,27,0.0171180915103246,4,0.20426950427378,0.328749739437352,0.0453127535011957
22,30,0.0171180915103246,5,0.170675391793248,0.329237060330062,0.0447863955119016
23,22,0.0121359981750721,6,0.153557300282924,0.329690572431079,0.0419450847074081
32,26,0.01,7,0.141421302107851,0.329846019317608,0.0443210449483248
35,35,0.0121359981750721,5,0.187151412763455,0.329868201799822,0.0382130502382722
27,36,0.01,7,0.141421302107851,0.329871471618552,0.0432320924608167
39,28,0.0121359981750721,5,0.187151412763455,0.330124536581836,0.0354272892582408
30,33,0.0121359981750721,6,0.153557300282924,0.3303887207495,0.0448752274218041
32,34,0.0171180915103246,5,0.170675391793248,0.330587490564975,0.0455253231617972
36,20,0.0121359981750721,5,0.187151412763455,0.330749194750857,0.0432687384879658
38,38,0.0121359981750721,5,0.187151412763455,0.331135017183349,0.0419123481171143
28,20,0.0171180915103246,5,0.170675391793248,0.331226453950005,0.0443914313442535
39,30,0.01,6,0.175015414588383,0.331267398846362,0.0458640477300043
39,29,0.0171180915103246,4,0.20426950427378,0.331344502896287,0.0444032976221925
29,39,0.01,7,0.141421302107851,0.331406077720266,0.0435233220904517
34,33,0.0121359981750721,5,0.187151412763455,0.331437441642056,0.0450019088867054
25,33,0.0121359981750721,6,0.153557300282924,0.331550241163572,0.0454340108734665
35,25,0.01,6,0.175015414588383,0.331636366188174,0.0408661502990878
35,23,0.0121359981750721,5,0.187151412763455,0.331817209876277,0.0434589556632821
20,20,0.0121359981750721,6,0.153557300282924,0.332159506539352,0.043376562644832
28,24,0.0335941124805318,4,0.20426950427378,0.332242574043522,0.0432611241587286
27,37,0.0121359981750721,6,0.153557300282924,0.332912033268621,0.0395388615474864
26,38,0.0121359981750721,6,0.153557300282924,0.332974484370016,0.0451946050795503
37,29,0.0121359981750721,5,0.187151412763455,0.333015804898014,0.04295128497558
29,30,0.01,7,0.141421302107851,0.333098826600636,0.0464382273361658
35,38,0.0121359981750721,5,0.187151412763455,0.333298742228971,0.0398944392301116
20,39,0.0121359981750721,6,0.153557300282924,0.333331000374882,0.0444391779978965
30,26,0.0121359981750721,6,0.153557300282924,0.333418108436495,0.045653843882392
20,40,0.0171180915103246,5,0.170675391793248,0.333454083195196,0.0398350744598049
22,35,0.0171180915103246,5,0.170675391793248,0.333749777717575,0.0488869995191788
37,22,0.0121359981750721,5,0.187151412763455,0.333842637016343,0.0463798211377089
34,39,0.0121359981750721,5,0.187151412763455,0.334267239149273,0.0404615761095625
21,40,0.0335941124805318,4,0.20426950427378,0.334305697545469,0.0414904296915828
20,33,0.01,7,0.141421302107851,0.334309693274136,0.0476090186775107
29,35,0.01,7,0.141421302107851,0.334435642056707,0.0447510056721802
21,32,0.01,7,0.141421302107851,0.334593168760282,0.0444769716295693
21,39,0.0171180915103246,5,0.170675391793248,0.335056720819928,0.039513759286418
24,32,0.0121359981750721,6,0.153557300282924,0.335062404300622,0.0446561454661007
38,23,0.0121359981750721,5,0.187151412763455,0.335106981179909,0.0400880708593964
21,28,0.0171180915103246,5,0.170675391793248,0.335178297530668,0.0387343329334344
24,31,0.0121359981750721,6,0.153557300282924,0.335265024457612,0.0456969363773689
29,33,0.0121359981750721,6,0.153557300282924,0.335573650018443,0.0434709526783967
32,38,0.01,7,0.141421302107851,0.335614213181955,0.0409249018248751
36,34,0.01,6,0.175015414588383,0.335724155413383,0.0413570654945648
33,29,0.0171180915103246,5,0.170675391793248,0.335747421275268,0.0416865062664708
34,23,0.01,6,0.175015414588383,0.335837386519782,0.0404180024318328
20,27,0.0335941124805318,4,0.20426950427378,0.336760951519997,0.0412204140089537
40,29,0.0121359981750721,5,0.187151412763455,0.336975173910267,0.0438401705262712
39,26,0.0171180915103246,4,0.20426950427378,0.337217535760577,0.0444567156035391
38,33,0.0171180915103246,4,0.20426950427378,0.337590878841874,0.0476124023195965
25,39,0.01,7,0.141421302107851,0.337697354813724,0.0463304549905254
33,21,0.01,7,0.141421302107851,0.337764121770279,0.0476384864719195
36,29,0.0171180915103246,4,0.20426950427378,0.337765021287177,0.0465437259864795
23,34,0.0171180915103246,5,0.170675391793248,0.337888498309753,0.0405752794716903
31,22,0.01,7,0.141421302107851,0.338021135533737,0.045508948364972
22,40,0.0171180915103246,5,0.170675391793248,0.338347094749664,0.0420002921118051
28,23,0.0335941124805318,4,0.20426950427378,0.338405603298703,0.0433010779908485
23,37,0.01,7,0.141421302107851,0.338712007979223,0.0486521558230805
33,34,0.0121359981750721,6,0.153557300282924,0.338731491716735,0.040879230982004
39,21,0.0121359981750721,5,0.187151412763455,0.338789092006934,0.043749567581968
35,39,0.0171180915103246,4,0.20426950427378,0.338868655360281,0.0388608582353887
29,25,0.0335941124805318,4,0.20426950427378,0.338956656953351,0.0457967185311509
33,39,0.01,7,0.141421302107851,0.339082418376842,0.048031851658218
